State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,tsavg,rain,soil
Karnataka,BELLARY,2009,Kharif     ,Maize,97077,189500,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Moong(Green Gram),1319,278,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Niger seed,442,158,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Onion,2732,12217,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Other Kharif pulses,692,305,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Ragi,3356,1082,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Rice,80447,248380.11,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Sesamum,2911,536,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Small millets,3181,777,27.54,659.18,6.1
Karnataka,BELLARY,2009,Kharif     ,Sunflower,24040,8523,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Bajra,116,132,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Dry chillies,19,57,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Gram,3606,894,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Groundnut,8853,7233,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Horse-gram,3606,894,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Jowar,24292,26979,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Linseed,13,4,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Maize,2216,4954,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Moong(Green Gram),15,4,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Onion,458,2713,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Other  Rabi pulses,1898,458,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Ragi,25,35,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Rice,46,185,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Safflower,1343,411,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Sunflower,40331,14103,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Urad,77,30,27.54,659.18,6.1
Karnataka,BELLARY,2009,Rabi       ,Wheat,1174,1051,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Bajra,381,428,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Dry chillies,27,124,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Jowar,727,2210,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Maize,1224,3688,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Onion,675,3705,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Ragi,68,128,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Rice,39921,132661,27.54,659.18,6.1
Karnataka,BELLARY,2009,Summer     ,Sunflower,3224,2625,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Arecanut,74,496,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Banana,1532,56569,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Coconut ,1039,7387,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Coriander,3354,1551,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Cotton(lint),25269,47008,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Dry ginger,1,31,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Sugarcane,2464,238762,27.54,659.18,6.1
Karnataka,BELLARY,2009,Whole Year ,Tobacco,466,359,27.54,659.18,6.1
Karnataka,BELLARY,2010,Kharif     ,Arhar/Tur,10544,4367,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Bajra,13457,11295,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Castor seed,145,121,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Cotton(lint),37118,100359,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Cowpea(Lobia),362,187,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Dry chillies,10387,11259,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Groundnut,63596,20851,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Horse-gram,3900,2749,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Jowar,28537,40568,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Maize,89370,254848,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Moong(Green Gram),469,105,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Niger seed,838,143,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Onion,2798,17961,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Other Kharif pulses,234,87,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Ragi,5966,3606,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Rice,88799,339376,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Sesamum,2075,656,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Small millets,4145,1197,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Sunflower,13422,7750,27.48,690.82,6.1
Karnataka,BELLARY,2010,Kharif     ,Urad,3,1,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Bajra,84,86,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Cotton(lint),7774,20933,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Cowpea(Lobia),1821,481,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Dry chillies,12,33,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Gram,69458,42262,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Groundnut,8667,6669,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Horse-gram,1482,1067,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Jowar,20656,29007,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Linseed,7,2,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Maize,2383,5957,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Moong(Green Gram),26,7,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Onion,84,575,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Rice,135,602,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Safflower,819,305,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Sunflower,25145,12560,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Urad,64,30,27.48,690.82,6.1
Karnataka,BELLARY,2010,Rabi       ,Wheat,1018,1658,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Bajra,358,395,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Dry chillies,52,158,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Jowar,386,1618,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Maize,1740,6486,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Onion,488,3044,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Ragi,38,74,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Rice,41745,145941,27.48,690.82,6.1
Karnataka,BELLARY,2010,Summer     ,Sunflower,1882,1745,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Arecanut,103,1114,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Banana,1624,62633,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Coconut ,1014,9693,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Coriander,2084,677,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Dry ginger,1,3.6,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Mesta,58,73,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Sugarcane,1363,130780,27.48,690.82,6.1
Karnataka,BELLARY,2010,Whole Year ,Tobacco,884,966,27.48,690.82,6.1
Karnataka,BELLARY,2011,Kharif     ,Arhar/Tur,9066,2989,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Bajra,14124,9253,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Castor seed,265,222,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Cotton(lint),37717,80774,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Cowpea(Lobia),518,274,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Dry chillies,11851,14174,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Groundnut,56185,26561,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Horse-gram,2434,1029,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Jowar,26778,31726,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Maize,98727,207485,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Moong(Green Gram),273,51,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Niger seed,256,70,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Onion,3822,23822,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Other Kharif pulses,124,41,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Ragi,3580,2472,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Rice,77226,288837,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Sesamum,541,143,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Small millets,2815,685,28,342.77,6.1
Karnataka,BELLARY,2011,Kharif     ,Sunflower,10225,3482,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Bajra,522,680,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Cotton(lint),4654,7285,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Cowpea(Lobia),1243,333,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Dry chillies,946,2231,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Gram,60244,35113,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Groundnut,10618,8433,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Horse-gram,798,402,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Jowar,11332,22252,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Maize,2976,9830,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Moong(Green Gram),5,2,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Onion,268,2133,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Other  Rabi pulses,111,38,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Ragi,13,24,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Rapeseed &Mustard,38,11,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Safflower,69,16,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Sunflower,8363,3976,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Urad,73,37,28,342.77,6.1
Karnataka,BELLARY,2011,Rabi       ,Wheat,653,938,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Bajra,1702,1937,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Dry chillies,523,1831,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Jowar,4075,7456,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Maize,1947,4591,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Onion,430,1836,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Ragi,149,287,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Rice,38943,139548,28,342.77,6.1
Karnataka,BELLARY,2011,Summer     ,Sunflower,3045,3277,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Arecanut,108,875,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Banana,1649,67189,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Coconut ,910,9047,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Coriander,597,242,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Mesta,102,127,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Sugarcane,3806,318182,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Tobacco,218,200,28,342.77,6.1
Karnataka,BELLARY,2011,Whole Year ,Turmeric,2,10,28,342.77,6.1
Karnataka,BELLARY,2012,Kharif     ,Arhar/Tur,5127,1802,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Bajra,20897,16954,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Castor seed,508,317,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Cotton(lint),62710,171708,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Cowpea(Lobia),572,156,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Dry chillies,11545,12130,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Groundnut,49598,33595,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Horse-gram,2377,980,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Jowar,13928,17849,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Maize,104728,241566,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Moong(Green Gram),116,35,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Niger seed,466,112,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Onion,2594,14135,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Other Kharif pulses,106,27,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Ragi,4102,2015,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Rice,78029,289394,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Sesamum,82,27,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Small millets,2882,597,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Soyabean,23,24,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Sunflower,14820,7870,28.15,421.88,6.1
Karnataka,BELLARY,2012,Kharif     ,Urad,16,8,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Cotton(lint),1869,2026,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Cowpea(Lobia),615,205,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Dry chillies,406,1109,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Gram,60890,50846,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Groundnut,1322,2234,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Horse-gram,1176,258,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Jowar,22034,26584,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Maize,2129,6385,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Moong(Green Gram),94,22,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Onion,352,2304,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Other  Rabi pulses,10,5,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Ragi,6,9,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Safflower,371,167,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Sunflower,21005,10855,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Urad,1,1,28.15,421.88,6.1
Karnataka,BELLARY,2012,Rabi       ,Wheat,576,401,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Cotton(lint),922,2555,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Cowpea(Lobia),772,181,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Dry chillies,91,108,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Groundnut,9204,6820,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Jowar,2034,3244,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Maize,2260,6523,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Onion,216,1378,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Ragi,66,99,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Rice,31119,98386,28.15,421.88,6.1
Karnataka,BELLARY,2012,Summer     ,Sunflower,3045,2300,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Arecanut,132,1059,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Coconut ,702,6912,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Coriander,2831,1118,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Mesta,55,67,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Sugarcane,5660,483930,28.15,421.88,6.1
Karnataka,BELLARY,2012,Whole Year ,Tobacco,15,9,28.15,421.88,6.1
Karnataka,BELLARY,2013,Kharif     ,Arhar/Tur,3325,1614,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Bajra,17017,17201,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Castor seed,486,435,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Cotton(lint),72108,184949,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Cowpea(Lobia),226,84,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Dry chillies,12197,15457,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Groundnut,45709,56364,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Horse-gram,1924,1029,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Jowar,31439,55672,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Maize,80459,220977,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Moong(Green Gram),118,30,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Niger seed,281,30,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Onion,2716,23743,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Other Kharif pulses,80,31,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Ragi,3525,2548,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Rapeseed &Mustard,2,1,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Rice,76010,290788,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Sesamum,544,241,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Small millets,2890,955,27.66,469.34,6.1
Karnataka,BELLARY,2013,Kharif     ,Sunflower,7895,4890,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Cotton(lint),1096,2021,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Cowpea(Lobia),245,104,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Dry chillies,79,150,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Gram,53823,46223,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Horse-gram,819,343,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Jowar,17618,21323,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Maize,2470,7070,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Moong(Green Gram),8,2,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Onion,352,2473,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Other  Rabi pulses,116,40,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Ragi,149,217,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Safflower,121,202,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Sunflower,11730,7444,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Urad,23,13,27.66,469.34,6.1
Karnataka,BELLARY,2013,Rabi       ,Wheat,328,346,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Cotton(lint),1095,3947,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Cowpea(Lobia),768,482,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Dry chillies,351,933,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Groundnut,8042,8465,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Jowar,2537,4107,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Maize,1698,6085,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Onion,1111,12048,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Potato,26,365,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Ragi,187,367,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Rice,34538,127832,27.66,469.34,6.1
Karnataka,BELLARY,2013,Summer     ,Sunflower,1909,2372,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Arecanut,10,111,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Coconut ,2901,23016,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Coriander,838,260,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Mesta,42,56,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Sugarcane,6004,484823,27.66,469.34,6.1
Karnataka,BELLARY,2013,Whole Year ,Tobacco,9,7,27.66,469.34,6.1
Karnataka,BELLARY,2014,Kharif     ,Arhar/Tur,3427,1319,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Bajra,15570,16700,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Castor seed,64,39,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Cotton(lint),78646,242150,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Cowpea(Lobia),284,125,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Dry chillies,11522,14678,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Groundnut,47214,46513,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Horse-gram,1312,609,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Jowar,21316,40197,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Maize,95624,249999,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Moong(Green Gram),76,12,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Niger seed,124,33,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Onion,5726,44431,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Other Kharif pulses,168,79,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Potato,10,62,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Ragi,2897,2042,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Rice,77598,286690,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Sesamum,1252,457,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Small millets,1830,612,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Sunflower,10633,6495,27.68,522.07,6.1
Karnataka,BELLARY,2014,Kharif     ,Urad,124,35,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Cotton(lint),2687,4369,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Cowpea(Lobia),929,341,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Dry chillies,664,1246,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Gram,67266,50611,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Horse-gram,443,213,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Jowar,17366,25588,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Maize,2369,6468,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Moong(Green Gram),2,1,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Onion,567,3758,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Other  Rabi pulses,6,5,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Potato,23,354,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Ragi,67,109,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Rice,40,99,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Safflower,118,34,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Sunflower,13580,8063,27.68,522.07,6.1
Karnataka,BELLARY,2014,Rabi       ,Wheat,263,344,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Cotton(lint),1010,1913,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Cowpea(Lobia),834,352,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Dry chillies,228,439,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Groundnut,7591,6844,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Jowar,897,1604,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Maize,1859,4812,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Onion,876,5157,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Ragi,189,337,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Rice,41005,121344,27.68,522.07,6.1
Karnataka,BELLARY,2014,Summer     ,Sunflower,1776,1255,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Arecanut,1,9,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Cashewnut,115,85,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Coconut ,555,4953,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Coriander,1241,420,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Sannhamp,130,32,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Sugarcane,3406,349456,27.68,522.07,6.1
Karnataka,BELLARY,2014,Whole Year ,Tobacco,96,69,27.68,522.07,6.1
Karnataka,BENGALURU URBAN,1997,Kharif     ,Arhar/Tur,6057,4131,24.75,806.84,6.01
Karnataka,BENGALURU URBAN,1997,Kharif     ,Black pepper,1,2,24.75,806.84,6.01
Karnataka,BENGALURU URBAN,1997,Kharif     ,Dry chillies,1284,1732,24.75,806.84,6.01
